,smiles
6127,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2
6128,O=P(O)(O)OC[C@H]1O[C@@H](n2c[nH+]c3c(O)nc(O)nc32)[C@H](O)[C@@H]1O
6129,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
6130,CC(CN1c2ccccc2Sc2cccnc21)N(C)C
6131,CS/C(N)=N/CCCCCCCCCCCCCC/N=C(\N)SC
6132,N[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)c(F)cc1F
6133,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(O)=NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C
6134,NC[C@H]1OB(O)c2c(OCCCO)cccc21
6135,N[C@H](C(=O)O)c1cc(O)cc(O)c1
6136,C[C@@H](O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
6137,CCC(=O)Nc1c(C)cc(C(=O)N2CCC(N(C)CCc3ccccc3)CC2)cc1C.Cl.O
6138,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O
6139,NC[C@H](CC(=O)O)c1ccc(Cl)cc1
6140,Oc1ccc(OCc2ccccc2)cc1
6141,CCc1ccccc1N=C(O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C
6142,N=C(O)c1ccc[n+]([C@@H]2C[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
6143,[18F-]
6144,CO/C=C\[C@H](N)C(=O)O
6145,CC(C)(C)OC(=O)[C@@H](N)CCC(N)=O
6146,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1
6147,CCC(CC)NC(=O)C[C@@H](C(N)=O)C(C)(C)C
6148,[MgH2]
6149,C[C@H]1[C@@H]2[C@@H](C)Nc3nc(N)[nH]c(=O)c3N2CN1c1ccc(C[C@@H](O)[C@@H](O)[C@H](O)CO[C@H]2O[C@H](CO[P@](=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@@H]2O)cc1
6150,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1
6151,N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O
6152,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
6153,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2]
6154,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
6155,Nc1ccc2c(=O)[nH][nH]c(=O)c2c1
6156,NCCC(=O)[N-][C@@H](Cc1cnc[nH]1)C(=O)[O-].[Zn+2]
6157,CC1=C(C(=O)O)N[C@@H]([C@@H](C=O)NC(=O)Cc2cccs2)SC1
6158,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCCCCc1cnnn1CCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21
6159,C[C@H](O)C[C@](C)(O)CO
6160,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1
6161,O[As](O)O
6162,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
6163,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(C)C)P(=O)(O)O)cc2)cc1
6164,O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
6165,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
6166,CN1[C@H]2CC[C@@H]1CC(=O)C2
6167,N=C(N)SCCc1ccc(CCSC(=N)N)cc1
6168,CO[P@@](=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12
6169,CNCC(O)c1ccc(O)cc1
6170,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
6171,N=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(O)n1
6172,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1
6173,Cc1cc(C#N)cc(Oc2ccc(Cc3n[nH]c4nnccc34)cc2Br)c1
6174,CC1(C)CN[Se]c2ccccc21
6175,C/C=C1/CN(C)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4[nH]c5c(c4cc3OC)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC
6176,CCC1(CC)C(=O)NC(=O)NC1=O
6177,C[C@@H](O)CO
6178,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
6179,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
6180,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
6181,NCc1ccc(-c2cccs2)cc1
6182,O=C(O)CCO
6183,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
6184,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1
6185,O=C(O)C[C@@H](O)C(=O)O
6186,O=C1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
6187,CCCCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-]
6188,CNC(C)(C)Cc1ccccc1
6189,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1
6190,Cc1ccc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nc2c1
6191,O=C1C(O)=CC(=O)c2c(O)cc(O)cc21
6192,O=C(CO)COP(=O)(O)OC1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O
6193,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](O)[C@@H]1[C@@H]2C[C@H](O)[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCC(=O)O
6194,CC(=O)[C@@H](N)CCc1ccccc1
6195,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O
6196,Ic1cn[nH]c1
6197,O=C1CC(O)=NC(=O)N1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
6198,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
6199,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C
6200,NC(=O)C[C@@H](N)C(=O)O
6201,CC[C@@](C)(O)[C@@H](O)C(=O)O
6202,CC(CCc1ccc2c(c1)OCO2)NN
6203,CN=C(O)[C@@H](N=C(O)[C@H](OCc1ccc(-c2ccsc2)cc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccc(-c2ccsc2)cc1)C(O)=N[C@H](C(O)=NC)C(C)C)C(C)C
6204,O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1
6205,CC(=O)c1ccc(C)cc1N[C@H](C(N)=O)c1c(Br)cccc1Br
6206,O=C(O)Cc1ccccc1
6207,NC(=[NH2+])c1ccc2nc(Cc3nc4ccc(C(=[NH2+])[NH3+])cc4[nH]3)[nH]c2c1
6208,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-]
6209,C[C@](O)(CBr)CCO[P@@](=O)(O)OP(=O)(O)O
6210,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
6211,CC(=[NH2+])C(=O)[O-]
6212,O=P(O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O
6213,CC(C)(CCCCOCCCCC(C)(C)C(=O)O)C(=O)O
6214,COc1ccc2cc(CCC(C)=O)ccc2c1
6215,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
6216,N=C(N)c1ccc2cccc(NC(=O)c3cccc(S(=O)(=O)OCCCO)c3)c2c1
6217,Nc1nc2cc3[nH]c(NCc4cccc5ccccc45)nc3cc2c(=O)[nH]1
6218,O=Cc1ccc(CO)o1
6219,CC[C@H]1[C@@H](C(=O)N[C@]2(C(=O)NS(=O)(=O)C3(C)CC3)C[C@H]2C(F)F)N2C[C@@H]1Oc1nc3cc(OC)ccc3nc1C(F)(F)CCCC[C@@H]1C[C@H]1OC(=O)N[C@@H](C(C)(C)C)C2=O
6220,C[C@@H](O[P@H](C)=O)C(C)(C)C
6221,COC(=O)Nc1nc2ccccc2[nH]1
6222,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21
6223,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
6224,FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCCCC4)nn23)c1
6225,CCCCC(=O)N[C@H]1/C(=N/OC(=O)Nc2ccccc2)O[C@H](CO)[C@@H](O)[C@@H]1O
6226,Cc1cn([C@H]2C[C@H](N)[C@@H](COP(=O)(O)O)O2)c(=O)nc1O
6227,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1
6228,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
6229,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl
6230,Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1
6231,OC(c1ccc(NCC(F)(F)F)cc1)(C(F)(F)F)C(F)(F)F
6232,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1
6233,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2
6234,Cn1nc(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23
6235,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
6236,Cn1nc(-c2cc(C(=O)O)c(Cl)cc2F)c(Br)c1C(F)(F)F
6237,C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1
6238,CCC[C@H](C(=O)O)c1c[nH]c2ccccc12
6239,NCCc1ccc(O)cc1
6240,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
6241,CNCCCC1c2ccccc2C=Cc2ccccc21
6242,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F
6243,CC(O)(P(=O)(O)O)P(=O)(O)O
6244,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
6245,CC(=O)NO
6246,CCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C
6247,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
6248,CC(=O)N[C@@H](Cc1ccc(Oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc1)C(=O)O
6249,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2
6250,[Al]
6251,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
6252,Cl.Nc1ccn([C@]2(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(=S)n1
6253,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1
6254,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
6255,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21
6256,C[C@]1(C(=O)O)OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O1
6257,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
6258,CC(/C=C/C=C(C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C
6259,CN(Cc1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
6260,C[NH+](C)CCNC(=O)c1cccc2c(N)c3cccc(Br)c3[nH+]c12
6261,O=C(O)CCCCCCCCC(=O)O
6262,O=C(NCCCc1ccccc1)NC1CCCCC1
6263,C[C@@H](O)[C@@H](O)[C@H]1CNc2[nH]c(=N)nc(O)c2N1
6264,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1
6265,O=C1Nc2ccccc2C1=O
6266,O=C([O-])[C@@H](O)C[C@H](O)[C@@H](O)C(=O)[O-]
6267,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
6268,CNCCON=c1c2ccccc2ccc2ccccc12
6269,N=C(N)CCCC[C@@H](C(=O)O)[C@H]1c2cc(-c3ccc(O)cc3)ccc2C[C@@H]1O
6270,O=C(O)/C=C/c1ccc(B(O)O)cc1
6271,N[C@@H](CCCO)C(=O)O
6272,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
6273,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
6274,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F
6275,CC(C)C[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1
6276,C=C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
6277,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
6278,COC(=O)[C@@H]1C[C@H](C(=O)O)O[C@H]1[C@H](CC(C)C)NC(C)=O
6279,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
6280,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nnccc34)c2F)c1
6281,Clc1ccc2nsnc2c1NC1=NCCN1
6282,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
6283,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
6284,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CO)C3)c2n1
6285,CCCC[C@H](N)C=O
6286,CNCCC(Oc1ccccc1OC)c1ccccc1
6287,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
6288,CCOC(=O)CO/N=C(/c1ccccn1)C1(c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2)n3C)CC1
6289,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
6290,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1
6291,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21
6292,CCCc1c(OCc2ccc([C@H](O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O
6293,C=C1CO[C@H]([C@@](NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)(OC)C(=O)O)N=C1C(=O)O
6294,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12
6295,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
6296,C[C@@H](NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)O)B(O)O
6297,O=P(O)(O)OCCCc1c[nH]c2ccccc12
6298,Cn1c(=O)c2c(nc(N3CC[NH2+]CC3)n2Cc2ccccc2)n(C)c1=O
6299,O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O
6300,C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
6301,Nc1nc2ncc(COP(=O)(O)O)nc2c(=O)[nH]1
6302,C[PH](=O)O
6303,O=C([O-])[O-].[Mg+2]
6304,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C
6305,CCCOc1ccc(-c2csc(-c3ccccc3Cl)c2CC(=O)NC(=N)N)cc1
6306,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(O)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)O)[C@H]1O
6307,COc1ccccc1OCC(O)COC(N)=O
6308,CN[C@H]1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
6309,C[C@H]1C[C@@H](C)CN(C(=O)c2cc(Br)ccc2N)C1
6310,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
6311,O=[Fe]O[Fe]=O
6312,O=C([O-])/C(=C\OP(=O)=O)c1ccccc1
6313,COCCN1CCCC[C@H](NC(=O)[C@H](CC(C)C)[C@H](CCCO)C(=O)NO)C1=O
6314,NS(=O)(=O)c1ccc(CCC(=O)O)cc1
6315,CCOB(OCC)[C@@H](N)CCCCN
6316,CO[C@@H]1O[C@H](C=S)[C@H](O)[C@H](O)[C@H]1O
6317,CC(=O)[C@@H](C)O
6318,[Fe]
6319,O=C(CCCCCCC(=O)Nc1ccccc1)NO
6320,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
6321,Cc1cc(C)cc(Oc2c(CSCc3ccco3)c(C)[nH]c(=O)c2I)c1
6322,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
6323,CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)O
6324,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
6325,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
6326,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ga+3]
6327,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1
6328,O[C@H]1[C@H]2CC[C@](O)(N2)[C@@H](O)[C@@H]1O
6329,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
6330,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
6331,Nc1nc2ncc(CNc3ccc(C(=O)OP(=O)(O)O)cc3)nc2c(=O)[nH]1
6332,CC1=[O+][Fe-3]2345ON1CCC[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)O)[C@@H](O)[C@H]1S[C@@H](n6cc/c(=N/C(N)=O)n(C)c6=O)[C@@H](O)[C@@H]1O)NC(=O)[C@@H](CCCN(O2)C(C)=[O+]3)NC(=O)[C@H](N)CCCN(O4)C(C)=[O+]5
6333,O=C(O)CC/C(=N\OC[C@H](NC(=O)COc1ccccc1)C(=O)O)C(=O)O
6334,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
6335,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
6336,N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
6337,CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21
6338,CC(O)=NCc1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I
6339,OC[C@@]12O[C@@H]1C[C@H](O)[C@@H](O)[C@@H]2O
6340,COC(O)=N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
6341,S=c1nc[nH]c2nc[nH]c12
6342,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
6343,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
6344,O=C(CN1CC[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F
6345,C=C(C=O)CCP(=O)(O)O
6346,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
6347,FC(F)(F)COCC(F)(F)F
6348,Cc1ncc(CO)c(CO)c1O
6349,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCN
6350,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1
6351,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
6352,CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1
6353,CO[C@@H]1O[C@@H]2CO[C@@](C)(C(=O)O)O[C@@H]2[C@H](O)[C@H]1O
6354,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
6355,O=C(O)C1=C[C@H](O)[C@@H](O)[C@H](O)O1
6356,CC(=O)N1CCCC[C@H]1C(=O)O
6357,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
6358,CC1(C)CC(O)CC(C)(C)N1[O]
6359,CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1
6360,O=C(Cc1cccs1)N[C@H](B(O)O)c1cccc(C(=O)O)c1
6361,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1
6362,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
6363,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2]
6364,O=C(c1ccc(O)cc1)c1ccc(O)cc1
6365,CCN1CCN(C)C[C@@H](NC(=O)c2cc(Br)c(NC)cc2OC)C1
6366,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
6367,ClCl
6368,NNC(=O)c1ccc(-c2ccccc2Cl)o1
6369,CN1CCN(c2cccc3[nH]c(=O)oc23)CC1
6370,COc1cc2c(cc1OC)[C@H](c1cc(OC)c(OC)c(OC)c1)[N@@+](C)(CCCOC(=O)/C=C(\Cl)C(=O)OCCC[N@+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
6371,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1
6372,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
6373,CSc1nc2ccccc2c(=O)n1-c1c(F)cccc1F
6374,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
6375,COc1c2ccoc2cc2oc(=O)ccc12
6376,N[C@@H](Cc1c[nH]c2ccc(F)cc12)C(=O)O
6377,[He]
6378,O=C(O)C(=O)Nc1ccccc1C(=O)O
6379,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
6380,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
6381,Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1
6382,NCCS
6383,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
6384,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
6385,N#Cc1cnn2c(Nc3ccccc3)nc(NCc3ccc(Cl)cc3)nc12
6386,COc1c(C(=O)NC2CCN3CCCC2C3)ccc(N)c1Cl
